series_id,series_name,hit,imdb,series_image_url
77411,آلیس در سرزمین مرزی,93,7.8,https://www.namava.ir/Content/Upload/Images/2dc0c9ae-a94a-48e8-befc-c0d6bebf7618.jpg
61323,موب سایکو ۱۰۰,87,8.5,https://www.namava.ir/Content/Upload/Images/00ead6a8-0466-43a4-a564-f55af3969b09.jpg
81467,پینگو گنجشکه,76,None,https://www.namava.ir/Content/Upload/Images/e64f71a8-a807-4377-8988-2dbb8c544578.jpg
81442,قتل های پمبروکشایر,90,7.2,https://www.namava.ir/Content/Upload/Images/a8ae8e5a-c038-4ce2-a8b2-85cf4100aa5b.JPG
81124,مسمومیت سالیزبوری,79,7.3,https://www.namava.ir/Content/Upload/Images/b670e36a-952e-456a-ae63-5245578e3009.jpg
81595,سیاوش (ویژه ناشنوایان),70,None,https://www.namava.ir/Content/Upload/Images/0d3b7756-6581-4a73-9cd1-1604070e1abe.jpg
81336,قلب سرخیو راموس,91,5.2,https://www.namava.ir/Content/Upload/Images/fd672d3c-e86d-41ac-8ef7-03978267846f.JPG
67489,باد و ابر و باران,87,7.3,https://www.namava.ir/Content/Upload/Images/319c86e3-61c0-414c-9553-11ed9ec1f83c.jpg
80451,دیوار سفید,79,6.3,https://www.namava.ir/Content/Upload/Images/a3c25cb2-77cd-4c87-8d41-f60dd4fa488f.jpg
79158,سیاوش,86,None,https://www.namava.ir/Content/Upload/Images/e360dc7c-106b-4a88-8541-52a10bd9455c.jpg
80430,جنگ جهانی دوم رنگی,95,8.7,https://www.namava.ir/Content/Upload/Images/87597180-0a39-4562-a622-c9841a50bfd8.JPG
68588,بربرها,92,7.2,https://www.namava.ir/Content/Upload/Images/df3b706a-3024-4ac1-a3af-6dfda3491ba7.jpg
79333,پیوند,91,7.8,https://www.namava.ir/Content/Upload/Images/36ab79fb-8f17-4d1d-b9a4-d2070d96ee9c.JPG
80419,جوجوتسو کایزن,97,8.6,https://www.namava.ir/Content/Upload/Images/00d06f78-0208-411c-9e1e-1557d39f4254.jpg
68597,سعید و شورا,86,7.1,https://www.namava.ir/Content/Upload/Images/10f66a45-e8e4-48d2-b7ed-7e567971d79a.JPG
68576,خیریه,86,7.8,https://www.namava.ir/Content/Upload/Images/d115770e-7297-430a-9034-29a5f922a4c9.jpg
76108,آموزش روزنامه ‌نگاری تحقیقی با باب وودوارد,87,None,https://www.namava.ir/Content/Upload/Images/7e909556-8210-45d0-8733-53ede221eedc.jpg
80475,شاهزاده و گدا,85,7.1,https://www.namava.ir/Content/Upload/Images/943c5540-096b-4de4-8071-b7b610304ebf.JPG
79228,آقای ملکه,96,8.6,https://www.namava.ir/Content/Upload/Images/a9bc10a8-5a14-4734-bbda-cce460cf04b7.JPG
8180,کلاه قرمزی ۹۱,89,None,https://www.namava.ir/Content/Upload/Images/c5f0ac76-e0d0-484e-ae14-fe2ac4630102.jpg
79259,قطارهای نیرومند,82,5,https://www.namava.ir/Content/Upload/Images/e00fcb9b-38ad-4aa1-9a16-3b4880af3409.jpg
79156,وانداویژن,93,7.5,https://www.namava.ir/Content/Upload/Images/a5c95cbe-5b09-4838-82ef-31b4f7c01b4e.JPG
78596,لوپن,94,7.5,https://www.namava.ir/Content/Upload/Images/10a5356f-8afb-4e86-8d29-5bd40d1fec5d.jpg
79136,دش و لیلی,82,7.5,https://www.namava.ir/Content/Upload/Images/699b8463-e991-4fda-9170-652ebd19ded7.JPG
78645,واکو,89,7.9,https://www.namava.ir/Content/Upload/Images/494c1a81-f6f1-48f7-a81e-ba91483fb63e.jpg
78695,اوم نوم,89,5.9,https://www.namava.ir/Content/Upload/Images/9f9ee936-7362-4562-ae83-9f7750a1954f.jpg
78988,استارت آپ,94,8.2,https://www.namava.ir/Content/Upload/Images/2c045710-a785-46e5-858c-1f0f9cfb0730.JPG
78883,پیکسار در دنیای واقعی,90,6.5,https://www.namava.ir/Content/Upload/Images/d3d96930-be02-4e33-9d39-de456ce941b3.JPG
68595,جنگ های خون آشامی,88,6.1,https://www.namava.ir/Content/Upload/Images/763364c5-9a67-4150-bfdd-e075671013d4.jpg
68594,زندگان و مردگان,87,7.5,https://www.namava.ir/Content/Upload/Images/b4eb7367-a135-4139-9bf5-25905d4de26d.JPG
78291,من، تو و آخرالزمان,84,7.7,https://www.namava.ir/Content/Upload/Images/cdc23eab-2a3d-4180-bc61-28d83a6ea915.JPG
68583,تبدیل شوندگان: سایبرورس,90,6.9,https://www.namava.ir/Content/Upload/Images/cd5c4f37-dbf9-4707-a2f7-db0fe6ca4cbf.jpg
77891,کارآگاه خوب,90,7.3,https://www.namava.ir/Content/Upload/Images/f288da51-3f10-4255-8c2c-557c041a9980.JPG
68540,ماریان,87,7.5,https://www.namava.ir/Content/Upload/Images/4bc5db1f-2d4f-4656-9346-b353b5ed425a.jpg
77739,ساکرز,85,7.4,https://www.namava.ir/Content/Upload/Images/d746e172-447d-4a87-8ec3-c28915962d5a.JPG
77732,لباس جادویی,91,6.8,https://www.namava.ir/Content/Upload/Images/519b4f9e-4081-4613-ab86-85824e4bc8b3.JPG
77684,ماجراهای تاینی تون,83,7.5,https://www.namava.ir/Content/Upload/Images/f703a785-cd55-4178-9475-bb4b03b92ce1.jpg
77762,سرگذشت اورمور,91,6.1,https://www.namava.ir/Content/Upload/Images/af20c81b-1aa0-4d9d-8e03-837b5ea9f1b1.jpg
77119,دانلد داک,86,None,https://www.namava.ir/Content/Upload/Images/bf06ec4e-7e5b-48fb-8700-647f1e028a37.jpg
77218,آموزش تکنیک های آشپزی با توماس کلر,87,None,https://www.namava.ir/Content/Upload/Images/f55e84ad-59d0-4344-aa2d-3a7cbe54892a.jpg
77370,تبر کوچک,72,7.8,https://www.namava.ir/Content/Upload/Images/3baef229-b580-4d12-a137-634e49735524.JPG
75458,ناظر,89,7.8,https://www.namava.ir/Content/Upload/Images/1f776a28-6571-4846-84e1-4bff71866a56.jpg
69866,صدای درون تو,93,8.1,https://www.namava.ir/Content/Upload/Images/c1320afb-d49a-4604-8f2f-12f41536fa7a.jpg
76978,پرستاران,87,6,https://www.namava.ir/Content/Upload/Images/c0a28c52-3ebe-49d3-a6e5-4ffabf27bb5e.jpg
76956,داستان های نور,89,8.3,https://www.namava.ir/Content/Upload/Images/770197d6-b6ec-4a3d-8960-c93eb1c52d26.jpg
76694,مردان واقعی,88,6.6,https://www.namava.ir/Content/Upload/Images/44b43323-0199-4e0f-9edc-ae758a27b7df.jpg
76588,بلندترین صدا,85,7.9,https://www.namava.ir/Content/Upload/Images/4aa3157b-0b1e-4f29-9c30-874630ff9570.JPG
76555,کم و لئون,81,7.2,https://www.namava.ir/Content/Upload/Images/90bf45e3-e819-4620-9f55-e0adb0271ea0.JPG
76768,آموزش خواندن و نگارش شعر با بیلی کالینز,81,None,https://www.namava.ir/Content/Upload/Images/564320cc-e5c9-4334-a156-016842878c73.jpg
76367,کنیمالز,79,7,https://www.namava.ir/Content/Upload/Images/dcaf8d01-51e9-404b-8e23-498a347a8015.JPG
76606,مردان اشتباهی,85,7.8,https://www.namava.ir/Content/Upload/Images/0f1eb962-74fb-4c8c-b734-ebd9053e891b.jpg
76292,آموزش باربیکیوی تگزاسی با آرون فرانکلین,85,None,https://www.namava.ir/Content/Upload/Images/1bd93997-73ca-46a3-baef-95df0fb8a7ef.jpg
68572,انقلاب,84,6.5,https://www.namava.ir/Content/Upload/Images/938751a7-7007-4dc2-aa57-a912bbbba28a.jpg
76423,آموزش مدیریت کسب و کار با هاوارد شولتز,96,None,https://www.namava.ir/Content/Upload/Images/0ff2e4ef-87a8-44f4-a8f4-7b1e46a11f9f.jpg
76223,بون و پیمنتو,85,None,https://www.namava.ir/Content/Upload/Images/8115e19c-81a0-4379-88f4-08875b9de7a6.jpg
76038,آموزش مهارت فیلم نامه نویسی برای سینما و تلویزیون با آرون سورکین,93,None,https://www.namava.ir/Content/Upload/Images/188bf8f4-911e-49c9-a67e-400ca42441e8.jpg
68548,نوسفراتو,82,6.7,https://www.namava.ir/Content/Upload/Images/211d4d0a-1e6a-4e53-b614-9ccd528ddec4.jpg
75650,زمین در شب: به صورت رنگی,92,8.4,https://www.namava.ir/Content/Upload/Images/4de94946-ace7-48c2-a16f-6eeec130ace8.JPG
76124,قورباغه (ویژه ناشنوایان),80,None,https://www.namava.ir/Content/Upload/Images/9b96c267-adb8-453c-9798-20c3069ed070.jpg
76072,داکیوگپ,27,None,https://www.namava.ir/Content/Upload/Images/d758d479-1d31-4daa-a1cc-690ee39e9d4b.JPG
75740,آموزش آشپزی با گوردون رمزی,93,None,https://www.namava.ir/Content/Upload/Images/0de4c570-f984-44d3-bbb0-da096253a8c1.jpg
76005,مرد زندگی,92,9.1,https://www.namava.ir/Content/Upload/Images/e7e7ed71-fb6f-49fc-8b0b-cb3689b375aa.JPG
75844,مارادونا در مکزیک,89,7.3,https://www.namava.ir/Content/Upload/Images/8d3e79be-cfc3-4b08-8be6-0f755d08cd23.jpg
75825,تسویه حساب,84,6.6,https://www.namava.ir/Content/Upload/Images/565dce3c-ed1d-42df-9bd5-e61b1a9d1ead.jpg
75867,آموزش طراحی و مبانی ساخت بازی با ویل رایت,94,None,https://www.namava.ir/Content/Upload/Images/b9fd03d9-a711-4a5b-a2ec-89fd7ab8d915.jpg
75755,چهار نیرومند,87,6.6,https://www.namava.ir/Content/Upload/Images/feff5ef2-68e8-42d7-96bb-91addae21aa6.jpg
75717,آموزش قصه گویی و نگارش شوخی با دیوید سداریس,95,None,https://www.namava.ir/Content/Upload/Images/42a116f8-451d-484f-ba4d-03fc5e2bbed2.jpg
75703,جویندگان حقیقت,87,7.1,https://www.namava.ir/Content/Upload/Images/71a55c77-f4de-441c-a2d9-36f766585bdc.JPG
75620,روز سوم,77,6.4,https://www.namava.ir/Content/Upload/Images/3a2345a0-2cf9-4109-961b-97125a28cf43.JPG
75061,برنامه داگ,78,7.1,https://www.namava.ir/Content/Upload/Images/f06f37e9-3a6a-4919-b77c-5fbc691f1373.jpg
68975,قورباغه,92,8,https://www.namava.ir/Content/Upload/Images/16c134ae-7593-40a7-aff9-de106deafc12.jpg
74973,بالای دریاچه,89,7.3,https://www.namava.ir/Content/Upload/Images/73a39e60-d459-4b2a-afa7-5a99185af591.jpg
67190,دکا دنس,89,7.2,https://www.namava.ir/Content/Upload/Images/1052054b-c2a3-4a54-a305-ea03799a6b7b.jpg
75291,تسخیر در عمارت بلای,84,7.4,https://www.namava.ir/Content/Upload/Images/a292b685-1f87-49ea-9867-c75d0ebee941.jpg
75273,روباه نه دم,96,8,https://www.namava.ir/Content/Upload/Images/4231d86f-cc8a-4612-86c0-800e29591abe.jpg
75373,هیولاهای معرکه,87,6.6,https://www.namava.ir/Content/Upload/Images/bf59d8a1-f299-4ab1-92fc-815c2a181079.JPG
75360,همرفیق (ویژه ناشنوایان),75,None,https://www.namava.ir/Content/Upload/Images/6d0dcfd3-04f0-4b4a-960c-de476d0a9bdb.jpg
75238,جنگل,84,6.5,https://www.namava.ir/Content/Upload/Images/bc84d0c5-1a16-4533-b4fd-a61b77aa1659.JPG
75223,آموزش خلاقیت و فیلمسازی با دیوید لینچ,94,None,https://www.namava.ir/Content/Upload/Images/31c68ac5-1a32-4a4e-b945-4efebd77b5fa.jpg
63761,ظهور غارنشینان,88,6.0,https://www.namava.ir/Content/Upload/Images/f6d771f1-ab3c-4e81-9db4-f342fd37e0b5.jpg
53415,آموزش هنر آشپزی در خانه با آلیس واترز,91,None,https://www.namava.ir/Content/Upload/Images/19be6553-6bc2-4dd8-be0b-47ccae81702b.jpg
75075,آموزش شیرینی پزی فرانسوی با دومنیک انسل,93,None,https://www.namava.ir/Content/Upload/Images/02a3b434-ef79-4b6e-aff2-dce6d3f6c062.jpg
75101,آموزش درام نویسی با دیوید ممت,96,None,https://www.namava.ir/Content/Upload/Images/42baec6e-fbcb-40a4-bc2d-e7ff3fef07e6.jpg
75045,مزرعه قلب ها,89,8.4,https://www.namava.ir/Content/Upload/Images/dfbae923-d33a-4d91-8ba3-1605963691d5.jpg
75070,جنگ ستارگان: جنگ‌ های کلون,90,8.4,https://www.namava.ir/Content/Upload/Images/3c7491b6-1ee4-4628-af87-cd0236f5c22a.jpg
74729,نوراگامی,96,7.9,https://www.namava.ir/Content/Upload/Images/10ea46ee-596f-40f0-8d8d-a72fb65ede8e.jpg
74951,۵۰ ایالت وحشت,81,6.6,https://www.namava.ir/Content/Upload/Images/67bed11f-7b5a-4e5e-b608-de13767f6999.jpg
74692,بره ناقلا,89,8.2,https://www.namava.ir/Content/Upload/Images/971729b6-16dc-4d98-81ae-be40665fd760.jpg
72927,ماجراهای پرستار مدرسه,78,6.4,https://www.namava.ir/Content/Upload/Images/f894b158-8b47-47e1-a811-065db3b03aed.jpg
72705,آلفرد هیچکاک تقدیم می کند,90,8.5,https://www.namava.ir/Content/Upload/Images/c9a37da9-ce6c-4111-878b-ff21d6b62b05.jpg
72332,خانه بلیک,86,8.3,https://www.namava.ir/Content/Upload/Images/45ff1e8e-abc5-4f3c-b9d3-833aa4b07657.jpg
72426,ماجراهای کید دنجر,80,3.3,https://www.namava.ir/Content/Upload/Images/c6d07970-5dc1-4cd9-ada9-1470700ccc66.jpg
72396,همرفیق,87,None,https://www.namava.ir/Content/Upload/Images/15d7ce27-f8fe-4fa1-915e-de47880aa996.jpg
72939,به دنبال ماه,81,8.6,https://www.namava.ir/Content/Upload/Images/e388ef7a-0e6a-4918-b958-9821462475a5.jpg
68581,تکنسین های گلیچ,95,7.9,https://www.namava.ir/Content/Upload/Images/cbdc96ad-6231-4058-ae5b-97a2f6b7b203.jpg
72877,رستگاری نابودگر: ماشینیما,71,5.4,https://www.namava.ir/Content/Upload/Images/e29f1c8c-db75-4499-ae12-8160ae26f1f1.jpg
72938,عالیجناب,95,7.6,https://www.namava.ir/Content/Upload/Images/9a087213-397d-49f7-bc9a-8821a98fd0dc.jpg
72667,پرنده خوب لرد,76,7.5,https://www.namava.ir/Content/Upload/Images/0f930255-29d5-429e-a465-50213a2798c9.jpg
72678,دیزنی سوم سوم,80,None,https://www.namava.ir/Content/Upload/Images/acc77e45-44ae-4447-8176-60178957091b.jpg
72615,راز خانواده ساتردی,79,7.0,https://www.namava.ir/Content/Upload/Images/26d9d7d4-5e37-4116-a2d4-257952741f30.jpg
72524,چاک چیکن,74,5.7,https://www.namava.ir/Content/Upload/Images/c518b4ca-71ee-4188-892f-ef693d94533d.jpg
72626,راهنمای بازی,92,7.5,https://www.namava.ir/Content/Upload/Images/8ed38624-79c9-470b-8cba-28cfece10138.jpg
72496,دکتر هو,87,8.6,https://www.namava.ir/Content/Upload/Images/4eb38155-3a57-4781-b2e7-eefdf8c479a5.jpg
72356,اسنیفر,83,7.2,https://www.namava.ir/Content/Upload/Images/89dcbc63-4bb2-4538-bea5-426e539041fa.jpg
72031,یاکاری,77,6.7,https://www.namava.ir/Content/Upload/Images/8e4bef1d-2423-4dbe-ac08-6a2da1805d9e.jpg
68580,معماهای حل نشده,89,7.3,https://www.namava.ir/Content/Upload/Images/e1957b97-925e-4bf7-8005-2c55be4b1fb6.jpg
57039,مدرسه جدید امپراطور,90,6.6,https://www.namava.ir/Content/Upload/Images/d9d867f3-ebb1-4be8-a7b8-a3d7f3d23961.jpg
67697,تد لاسو,95,8.8,https://www.namava.ir/Content/Upload/Images/6fae3dbf-e4c2-4563-a400-3429182242db.jpg
71980,گمشده,92,7.9,https://www.namava.ir/Content/Upload/Images/3ea094e0-37ba-4602-afd1-66d578702dc8.jpg
68592,جاده ای به سوی کالواری,85,7.7,https://www.namava.ir/Content/Upload/Images/72e2c2db-4ed2-4e69-aea5-9353a133d3ea.jpg
70960,بوی خون,73,None,https://www.namava.ir/Content/Upload/Images/3ec132ea-ab2c-4064-9a1d-cbf3c3983a24.jpg
65184,بری,84,8.4,https://www.namava.ir/Content/Upload/Images/41503d39-11df-42b7-9c7e-5699a2021c14.jpg
68550,فاتح,85,6.9,https://www.namava.ir/Content/Upload/Images/7ea0c7dc-b28b-4ecf-a8fd-9911f394f973.jpg
71714,ماجراهای رن و استیمپی,78,7.5,https://www.namava.ir/Content/Upload/Images/8f135a9b-4db1-43d9-b140-bc12467ccaa6.jpg
67361,یادآور,93,7.6,https://www.namava.ir/Content/Upload/Images/944fe4cc-65c0-423e-850f-449b97faa55d.jpg
71679,همه میکی را دوست دارند,77,7.9,https://www.namava.ir/Content/Upload/Images/4571e10d-b427-4fd3-ba96-bacc682bb954.jpg
71108,کورون,82,5.7,https://www.namava.ir/Content/Upload/Images/a23be418-d60f-4470-9a95-2b44dac7689a.jpg
71539,داستان های توکیو,88,8.4,https://www.namava.ir/Content/Upload/Images/d8ebe03a-fd4a-4dc8-af02-6fbeedae0077.jpg
69322,دنیای مردگان,74,7.8,https://www.namava.ir/Content/Upload/Images/af12f8fe-09b1-4f7c-a48d-8744ac9dc7df.jpg
71248,فوق برنامه,86,7.7,https://www.namava.ir/Content/Upload/Images/76bf3d02-4e53-490b-b4e4-2e619fefe131.jpg
71357,گروه پرستاران بچه,95,7.3,https://www.namava.ir/Content/Upload/Images/2245e107-1907-467b-989a-a94f527fa157.jpg
71327,متد کامینسکی,88,8.2,https://www.namava.ir/Content/Upload/Images/92bb43f2-039d-4fd6-816e-62c3a0e8d43f.jpg
71285,گریزی و موش ها,91,7.1,https://www.namava.ir/Content/Upload/Images/8f1f2291-68b1-48d5-bdb9-4d090ece30fd.jpg
71309,سرزمین هیولا,80,5.4,https://www.namava.ir/Content/Upload/Images/b6bf2768-4b18-4bab-9e12-4e003d84abc5.jpg
67720,آرمانشهر,79,6.7,https://www.namava.ir/Content/Upload/Images/59db27e2-2fbe-462a-9580-b036791eccf9.jpg
57819,ماجراهای حماسی کاپیتان زیرشلواری در فضا,91,6.6,https://www.namava.ir/Content/Upload/Images/4556524d-88c7-40ef-8c26-05921d989aaa.jpg
68984,لاوکرفت کانتری,78,7.2,https://www.namava.ir/Content/Upload/Images/cad24ae0-6efe-472e-9055-025be747c03e.jpg
71036,چیکی,84,7.6,https://www.namava.ir/Content/Upload/Images/6153d32f-f272-4b75-9a8d-109d95b5ce94.jpg
68542,دنیای ژوراسیک: کمپ کرتاکوس,93,7.5,https://www.namava.ir/Content/Upload/Images/b37a8c87-a6ef-4915-b5d6-3434530d63e8.jpg
68547,هوارانگ,96,8.0,https://www.namava.ir/Content/Upload/Images/c8e2c003-99a7-4be9-a281-4b275a869c9c.jpg
70463,برنارد,84,6.1,https://www.namava.ir/Content/Upload/Images/b821a2aa-cd11-49ad-9d5f-ea517dbb8a2a.jpg
70142,جی ال ۵۰,79,7.5,https://www.namava.ir/Content/Upload/Images/a22639aa-8dc8-4d43-8701-96a33efe0c5b.jpg
68598,والندر جوان,88,6.8,https://www.namava.ir/Content/Upload/Images/5213c728-045d-40a0-abb3-59525e46c310.JPG
68596,زیستن در سایه,82,7.7,https://www.namava.ir/Content/Upload/Images/33cc8005-beba-45d8-a178-99c3299ef6b5.jpg
69318,فراری,77,5.4,https://www.namava.ir/Content/Upload/Images/0587b3b5-323f-445c-80a3-4a2ed28e4e5a.jpg
67793,تیگی کاوشگر,83,6.7,https://www.namava.ir/Content/Upload/Images/db14179a-689b-49ef-8f5b-ac796b93d3e7.jpg
65178,درون تاریکی,77,7.4,https://www.namava.ir/Content/Upload/Images/d4850cde-9026-443c-ba73-78df1cc4a842.jpg
69319,مرد با برنامه,86,7.0,https://www.namava.ir/Content/Upload/Images/c16000e0-ce95-4568-bde3-40aac956ca19.jpg
69320,کارآگاه آنا,89,7.9,https://www.namava.ir/Content/Upload/Images/6b7b5798-556f-4222-8940-f2aa23b697a0.PNG
68593,منو در خاطرت پیدا کن,92,7.4,https://www.namava.ir/Content/Upload/Images/9980964c-f19a-4b8e-86dd-0149e4bb8496.jpg
69323,وایرلس,78,5.9,https://www.namava.ir/Content/Upload/Images/3caab3a3-4006-4321-afe3-3d8268f7a9a8.jpg
69317,شهر لگو,87,5.3,https://www.namava.ir/Content/Upload/Images/9b284e8f-79e6-41dd-8082-f3735c1fd603.jpg
69139,هتفیلد و مک کوی,88,8.0,https://www.namava.ir/Content/Upload/Images/740d9b41-8109-4227-82b9-1ae6215d12cc.JPG
68400,دردسرهای پیگی,79,7.4,https://www.namava.ir/Content/Upload/Images/96c0a8e6-1151-45ea-ac5d-7e562a521291.jpg
68648,گامبی وزیر,96,8.9,https://www.namava.ir/Content/Upload/Images/ff82ee12-4da6-46b7-b628-c4471b49c47e.jpg
62717,گل شیطان,94,8.7,https://www.namava.ir/Content/Upload/Images/de2b5ae5-145c-4047-ae90-47fec59c057c.jpg
65179,ژاپن غرق شده,79,6.5,https://www.namava.ir/Content/Upload/Images/806d7949-dfc6-4617-a2ff-aaaddec6b9e8.jpg
68589,تباهی,93,8.1,https://www.namava.ir/Content/Upload/Images/1c3bac90-8f7c-49f8-a781-2cfc05e6b706.jpg
68591,قانون کومی,74,7.2,https://www.namava.ir/Content/Upload/Images/e89ece36-ebb4-4298-88fa-12aaa96740fe.jpg
68536,مردگان متحرک: فراسوی جهان,80,4.0,https://www.namava.ir/Content/Upload/Images/8bf7d4ac-9718-4226-bf87-31ca383446e3.jpg
68338,رابین هود,91,7.5,https://www.namava.ir/Content/Upload/Images/5056cde2-f677-4ac7-818f-98b7ff16d397.JPG
66419,پدرخوانده هارلم,92,8.1,https://www.namava.ir/Content/Upload/Images/558edadf-6cb2-4300-9daa-604ee6bc450f.jpg
68538,آکادمی هاپو,95,6.6,https://www.namava.ir/Content/Upload/Images/060df33c-cf3e-4465-8574-4f1aad856043.jpg
62715,حلقه,89,8.7,https://www.namava.ir/Content/Upload/Images/f536ea6c-9d69-442b-b7f0-e50d46a76e35.JPG
61338,حلقه بلچی: سانفرانسیسکو,84,6.9,https://www.namava.ir/Content/Upload/Images/22055e95-48be-4f6e-a737-f1bc0d6c5469.jpg
61336,شهر وحشت: نیویورک در برابر مافیا,81,7.1,https://www.namava.ir/Content/Upload/Images/9e918af3-fcf2-40cb-b20c-ed8e0b19ae54.JPG
68539,آواتار پادشاه,93,7.5,https://www.namava.ir/Content/Upload/Images/48a88e6b-265c-483d-ad2a-fa8b7e9f762b.jpg
55639,شوالیه های زودیاک,90,4.5,https://www.namava.ir/Content/Upload/Images/d7180408-9c31-403f-ac8a-97288cb4a1bd.jpg
68133,پرندگان خشمگین آبی,87,6.2,https://www.namava.ir/Content/Upload/Images/7664ce87-a385-4b35-ae42-d7fa5fc791d6.jpg
68111,پادشاه ابدی,94,8.3,https://www.namava.ir/Content/Upload/Images/28ba339c-f4a3-4a2c-b6c3-03f52a42241d.jpg
68215,پرندگان خشمگین,87,6.2,https://www.namava.ir/Content/Upload/Images/79b15175-e570-46b2-b083-29d1e1f77f3f.jpg
55663,ندای دل,92,7.9,https://www.namava.ir/Content/Upload/Images/19d19c95-2b52-4e5c-90f7-584480e8aa11.jpg
57820,دروغ آوریل,93,8.6,https://www.namava.ir/Content/Upload/Images/a89028db-fe50-4e65-b5b2-d5d1a35c866b.jpg
65185,سر و سامان دادن به خانه,87,5.0,https://www.namava.ir/Content/Upload/Images/c3d181f2-c5d0-4570-bd20-254b8301e022.jpg
61322,کلاناد,91,7.9,https://www.namava.ir/Content/Upload/Images/9041c09d-6b2c-4ecc-9d27-da73cd87ac25.jpg
59718,تبدیل شوندگان: جنگ سایبرترون,89,7.5,https://www.namava.ir/Content/Upload/Images/44edf24b-f36d-4836-81c5-0c1916857416.jpg
61320,خانم اسکارلت و دوک,93,7.7,https://www.namava.ir/Content/Upload/Images/4cc1e922-7b46-4b65-ab3b-b1a229a3cb13.jpg
67505,اسلوبورن,74,6.9,https://www.namava.ir/Content/Upload/Images/7b2abd14-ebf4-408d-ae2b-9464ea9c669e.jpg
61329,لگو دنیای ژوراسیک: نمایش محرمانه,88,6.1,https://www.namava.ir/Content/Upload/Images/f6f68efc-0216-473e-8d00-00d1d2be915f.jpg
66026,رژیم غذایی سانتا کلاریتا,74,7.8,https://www.namava.ir/Content/Upload/Images/f05efe73-57de-45bc-9081-a1acff6c34ff.jpg
58209,برگ پاییزی,84,8.6,https://www.namava.ir/Content/Upload/Images/b1a52907-98aa-483a-b0b5-0fb4adec0ace.JPG
67324,همه یا هیچ: تاتنهام,93,8.2,https://www.namava.ir/Content/Upload/Images/8f8429f1-76a7-4c88-9692-4230db8af875.JPG
61334,خانه به دوش,89,7.4,https://www.namava.ir/Content/Upload/Images/ed6a72f2-9be8-4cce-bf6e-eb3c6ac41039.JPG
58685,آریا,75,7.9,https://www.namava.ir/Content/Upload/Images/855252b9-5f33-4a41-87a7-33e2b27d6fea.JPG
55122,سگ های ولگرد بانگو,96,7.6,https://www.namava.ir/Content/Upload/Images/a49a3482-b4d9-4a48-a253-49267a807a0a.jpg
67140,بازم نیت دیر می رسه,93,7.5,https://www.namava.ir/Content/Upload/Images/0cebb983-e593-4f57-bf8a-9f1608a2b13b.jpg
66017,فرمانروا,81,8.0,https://www.namava.ir/Content/Upload/Images/072ea955-ae29-49a2-89f7-2af3fd56c128.jpg
61328,قطار,88,8.0,https://www.namava.ir/Content/Upload/Images/d6929910-e7ea-452f-ae6b-ed276f173eb6.jpg
55110,اندور,94,8.6,https://www.namava.ir/Content/Upload/Images/43b34ec3-0d34-4778-af65-074e0f1094dc.jpg
65655,بلیپی,82,8.1,https://www.namava.ir/Content/Upload/Images/c6230de6-3700-4694-9b8c-df9727d63bc7.jpg
61327,سرقت بزرگ,85,7.4,https://www.namava.ir/Content/Upload/Images/4c9143eb-d56b-4844-997f-886c63cf72d1.JPG
61335,سرزمین ستارگان,88,6.9,https://www.namava.ir/Content/Upload/Images/5c9a4c59-eeb1-4e1a-8476-57c4cfaaa97a.jpg
61332,وحشتناک دلفریب,83,6.4,https://www.namava.ir/Content/Upload/Images/7ee31a3d-65df-4e3b-8830-8d87ccc70e1f.jpg
7092,تور بزرگ,95,8.7,https://www.namava.ir/Content/Upload/Images/cc2e44ee-865f-4c79-a7c9-df58eec788da.jpg
61324,توسعه دهندگان,77,7.7,https://www.namava.ir/Content/Upload/Images/fcaeb863-ae38-4837-98c1-a451dad04a81.jpg
61337,شکارچیان اردک,66,7,https://www.namava.ir/Content/Upload/Images/0a5a7437-ce5a-42f3-8e53-dda3245f28f8.JPG
55557,تقاطع,94,7.2,https://www.namava.ir/Content/Upload/Images/e740a14f-00b0-48ff-a99b-e745742c3a72.JPG
65467,کیهان: جهان های ممکن,97,9.2,https://www.namava.ir/Content/Upload/Images/4c9fa218-7717-4730-b17a-d6b9bd117e6f.jpg
65183,منطقه وحشی,88,8.3,https://www.namava.ir/Content/Upload/Images/80150248-7ab8-4d74-9d8c-fdc85876ad9d.jpg
55641,شکلات,88,7.6,https://www.namava.ir/Content/Upload/Images/df0587aa-42f4-491e-9cd7-f791a405a6f9.jpg
65177,رچد,86,7.5,https://www.namava.ir/Content/Upload/Images/9ee6dc3f-fa17-434e-9980-8c0ab91b3984.jpg
55541,مدیچی,89,7.9,https://www.namava.ir/Content/Upload/Images/ecca3276-9db9-4a3a-ac07-208478e2c009.jpg
55576,هارلی کوئین,88,8.4,https://www.namava.ir/Content/Upload/Images/e0ef5e2b-f00a-4370-a4dd-b75da7706212.jpg
61750,منطقه گرگ و میش,76,5.8,https://www.namava.ir/Content/Upload/Images/78d3e34f-9990-4181-b531-8f1e7546114e.JPG
61331,شیدا,56,6.8,https://www.namava.ir/Content/Upload/Images/77a0097d-e84f-4c1c-80ed-adc329cbaca6.JPG
64903,دور افتاده,88,6.6,https://www.namava.ir/Content/Upload/Images/32126eb7-09fc-4fb8-897e-f73d7cbc424e.jpg
55094,گرگ و میش,84,6.6,https://www.namava.ir/Content/Upload/Images/29a5ecc4-fcd1-4eac-9a63-ec535d395d39.jpg
